component,context,strata_spec,threshold,pair,pair_family,grids,O,E,Delta,rho,z_approx,q2.5,q50,q97.5,M,p_upper,R,seed,usable_grids,strata_used
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,health_care__transit,urban_service_pair,3043,1407,866.4374455953403,540.5625544046597,1.6238910346646345,55.696621087773565,857.0,866.0,875.0,532.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,daily_life__health_care,urban_service_pair,3043,1726,975.3085137085137,750.6914862914863,1.769696435271601,88.1566631624834,967.0,976.0,983.0,743.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,pet_retail__pet_medical,companion_animal_pair,3043,507,332.4556201205362,174.5443798794638,1.5250155789701507,14.960635035783808,323.0,333.0,343.0,164.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,3043,426,352.0709753646463,73.9290246353537,1.2099832982789451,6.542632774868908,343.0,352.0,361.0,65.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,3043,392,309.8751286074597,82.12487139254029,1.2650256952263295,7.11653522827853,301.0,309.5,319.02499999999986,72.97500000000014,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,elder_care__health_care,formal_care_pair,3043,583,455.54180216802166,127.45819783197834,1.279794735028437,12.362116714046726,449.0,456.0,462.0,121.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,health_care__transit,urban_service_pair,3043,834,608.162495160666,225.83750483933397,1.3713440184759693,27.655149632095497,601.0,608.0,616.0,218.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.9,daily_life__health_care,urban_service_pair,3043,955,637.3408730158728,317.65912698412717,1.4984132360458482,44.43421996251677,630.0,637.0,645.0,310.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,fine_base_context_q5,0.8,pet_retail__pet_medical,companion_animal_pair,3043,780,663.5791979684966,116.4208020315034,1.1754437185311384,7.60583593722679,650.0,663.0,678.0,102.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.8,pet_retail__elder_care,pet_formal_care_contrast,3043,671,621.70485329527,49.29514670472997,1.0792902716513264,3.272682618417709,608.0,622.0,636.0,35.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.8,pet_medical__elder_care,pet_formal_care_contrast,3043,661,605.0359534926462,55.96404650735383,1.0924970593636532,3.6661252690583126,591.0,605.0,619.0,42.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.8,elder_care__health_care,formal_care_pair,3043,936,849.1083104550532,86.89168954494676,1.1023328690522176,5.4407385587272765,839.0,849.0,859.0,77.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.8,health_care__transit,urban_service_pair,3043,1407,1243.4158934498848,163.58410655011517,1.1315602506062934,10.785873250683403,1230.0,1243.0,1257.0,150.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.8,daily_life__health_care,urban_service_pair,3043,1726,1528.1337139849375,197.86628601506254,1.1294823117926531,17.02626113708065,1521.0,1528.0,1536.0,190.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,pet_retail__pet_medical,companion_animal_pair,3043,507,420.40727262441294,86.59272737558706,1.2059734286588997,6.007450190393825,406.0,420.0,434.0,73.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,pet_retail__elder_care,pet_formal_care_contrast,3043,426,407.4858785555419,18.514121444458112,1.0454350013553526,1.3466681645751533,396.0,408.0,420.0,6.0,0.00399800099950025,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,pet_medical__elder_care,pet_formal_care_contrast,3043,392,361.46896087881254,30.53103912118746,1.0844637919863427,2.2373089021382357,348.0,361.0,375.0,17.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,elder_care__health_care,formal_care_pair,3043,583,541.3043151321197,41.695684867880345,1.077028177500679,3.122553046010137,532.0,541.0,551.0,32.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,health_care__transit,urban_service_pair,3043,834,761.684512292622,72.315487707378,1.09494152308508,6.121276465548273,751.0,762.0,773.0,61.0,0.0004997501249375312,2000,20260609,2739,195
spatial_ccem,population_dense,fine_base_context_q5,0.9,daily_life__health_care,urban_service_pair,3043,955,876.8916658241643,78.1083341758357,1.0890740979986666,7.4463268824329685,870.0,877.0,883.0,72.0,0.0004997501249375312,2000,20260609,2739,195
